53	1	58	0	-1
3201	2	751	0	-1
28	11	2	0	-1
83	0	15	0	-1
27	0	10	0	-1
19	21	184	0	-1
68	0	85	0	-1
42	2	291	0	-1
100	72	31	0	-1
2172	3	43	0	-1
511	21	93	0	-1
29	6	81	0	-1
627	0	104	0	-1
247	1	51	0	-1
456	10	31	0	-1
7	15	0	0	-1
2233	2	182	0	-1
1683	33	5	0	-1
64	28	357	0	-1
142	33	1	0	-1
969	4	5	0	-1
5	5	969	0	-1
48	0	9	24	-1
2352	6	7098	24	-1
0	2	269	24	-1
2490	0	2739	24	-1
212	1	4	24	-1
43	5	182	24	-1
141	75	7	24	-1
1396	11	104	24	-1
19	6	17	24	-1
234	4	0	24	-1
382	9	11	24	-1
4065	7	1113	24	-1
389	2	99	24	-1
1998	18	99	24	-1
80	16	0	24	-1
2674	0	8	24	-1
20	6	86	24	-1
324	7	2	24	-1
295	3	220	24	-1
14	22	1	24	-1
9	26	2	24	-1
57	4	43	24	-1
310	3	1041	24	-1
0	15	80	24	-1
32	18	340	24	-1
277	0	226	24	-1
757	7	264	24	-1
0	5	234	24	-1
607	0	86	24	-1
100	3	18	24	-1
331	13	2	24	-1
31	52	18	24	-1
1262	29	252	24	-1
0	26	57	24	-1
100	163	578	24	-1
638	0	197	24	-1
22	1	6	24	-1
141	8	7	24	-1
21	1	22	24	-1
0	7	11	24	-1
1448	132	157	24	-1
1041	0	310	24	-1
429	18	144	24	-1
54	21	187	24	-1
8	0	87	24	-1
2	2	467	24	-1
2096	7	1611	24	-1
5290	11	2555	24	-1
1669	8	2688	24	-1
22	12	6	24	-1
29	6	81	24	-1
103	3	3766	24	-1
230	22	1218	24	-1
5824	2	15	24	-1
277	51	211	24	-1
25	69	173	24	-1
805	2	2	24	-1
104	11	1396	24	-1
499	12	43	24	-1
7	0	5	24	-1
577	0	698	24	-1
362	14	61	24	-1
331	0	9	24	-1
10	12	0	24	-1
4089	0	56	24	-1
2	8	9	24	-1
584	0	9	24	-1
143	0	20	24	-1
2715	1	606	24	-1
43	5	57	24	-1
6	12	22	24	-1
206	9	1555	24	-1
64	109	645	24	-1
1073	0	2731	24	-1
307	10	2	24	-1
51	1	247	24	-1
1004	6	3827	24	-1
10	8	27	24	-1
21	5	212	24	-1
950	0	18	24	-1
242	25	628	24	-1
362	6	122	24	-1
295	0	220	24	-1
3386	32	28	24	-1
100	14	536	24	-1
251	19	76	24	-1
1669	50	1730	24	-1
40	8	33	24	-1
708	23	9	24	-1
1417	33	78	24	-1
21	3	22	24	-1
197	8	309	24	-1
197	0	9	24	-1
606	1	2715	24	-1
308	0	512	24	-1
83	97	15	24	-1
106	6	2	24	-1
189	2	234	24	-1
32	34	16	24	-1
510	9	42	24	-1
503	0	11	24	-1
138	11	64	24	-1
3794	40	2	24	-1
229	6	325	24	-1
229	30	325	24	-1
3	2	524	24	-1
63	5	6	24	-1
7	8	630	24	-1
2172	24	43	24	-1
100	83	18	24	-1
9	0	591	24	-1
31	100	18	24	-1
4962	100	153	24	-1
230	2	1218	24	-1
141	0	11	24	-1
51	0	115	24	-1
149	0	86	24	-1
1019	6	482	24	-1
212	4	21	24	-1
6	3	22	24	-1
103	7	64	24	-1
8	11	87	24	-1
3007	0	120	24	-1
9	15	959	24	-1
1136	7	261	24	-1
197	9	309	24	-1
22	8	1	24	-1
76	19	251	24	-1
308	18	32	24	-1
323	0	56	24	-1
1998	9	389	24	-1
182	4	43	24	-1
115	0	36	24	-1
21	3	63	24	-1
6	1	22	24	-1
33	2	266	24	-1
327	0	9	24	-1
0	16	80	24	-1
289	0	268	24	-1
3017	8	89	24	-1
43	12	499	24	-1
44	41	3	24	-1
141	0	5093	24	-1
49	32	4592	24	-1
6	3	347	24	-1
170	0	2558	24	-1
933	22	912	24	-1
13	0	0	24	-1
153	2	180	24	-1
2937	7	211	24	-1
138	0	1590	24	-1
584	2	2	24	-1
4	1	212	24	-1
82	0	1004	24	-1
180	13	310	24	-1
234	7	1543	24	-1
6	4	63	24	-1
0	12	10	24	-1
4796	18	548	24	-1
673	33	3	24	-1
141	29	7	24	-1
3	8	294	24	-1
482	10	1214	24	-1
19	18	17	24	-1
2588	0	1184	24	-1
22	4	6	24	-1
6	5	22	24	-1
22	1	21	24	-1
19	9	17	24	-1
122	7	46	24	-1
247	1	51	24	-1
154	10	56	24	-1
64	11	4064	24	-1
1878	2	2802	24	-1
14	81	58	48	-1
293	0	1	48	-1
2172	24	43	48	-1
1058	2	856	48	-1
1975	4	66	48	-1
86	0	108	48	-1
262	0	10	48	-1
6	3	22	48	-1
362	6	211	48	-1
43	5	57	48	-1
66	5	1975	48	-1
22	1	6	48	-1
6	1	22	48	-1
413	0	9	48	-1
7	26	11	48	-1
275	26	3	48	-1
3	42	1470	48	-1
290	76	1138	48	-1
2521	1	4910	48	-1
31	2	18	48	-1
467	12	9	48	-1
310	2	153	48	-1
1058	0	856	48	-1
206	0	14	48	-1
6	4	63	48	-1
9	12	467	48	-1
22	12	6	48	-1
3	2	1178	48	-1
54	21	187	48	-1
127	24	64	48	-1
2	2	467	48	-1
78	10	446	48	-1
1178	8	3	48	-1
635	0	9	48	-1
1878	2	2802	48	-1
247	39	57	48	-1
141	9	7	48	-1
668	0	1420	48	-1
6107	2	3	48	-1
183	1	1042	48	-1
4910	1	2521	48	-1
86	108	45	48	-1
4	107	15	48	-1
25	16	924	48	-1
211	3	46	48	-1
658	6	265	48	-1
33	20	40	48	-1
99	22	290	48	-1
4593	0	230	48	-1
31	100	18	48	-1
57	4	43	48	-1
63	5	6	48	-1
182	23	112	48	-1
105	19	48	48	-1
269	43	6081	48	-1
39	32	57	48	-1
48	19	105	48	-1
310	2	180	48	-1
2	8	106	48	-1
7	20	11	48	-1
4536	0	138	48	-1
247	101	57	48	-1
104	11	1396	48	-1
1980	0	36	48	-1
413	2	252	48	-1
157	0	931	48	-1
1502	8	138	48	-1
3486	0	1138	48	-1
182	4	43	48	-1
206	0	1	48	-1
830	4	15	48	-1
833	2	2958	48	-1
5	5	59	48	-1
47	20	3	48	-1
1317	56	60	48	-1
127	31	64	48	-1
11	16	7	48	-1
220	39	58	48	-1
22	1	21	48	-1
19	2	17	48	-1
7	2	11	48	-1
796	39	8	48	-1
3499	11	56	48	-1
2	87	622	48	-1
21	1	22	48	-1
2915	4	232	48	-1
76	29	2	48	-1
141	0	11	48	-1
1	1	130	48	-1
702	7	48	48	-1
1058	0	36	48	-1
14	0	1	48	-1
488	0	0	48	-1
3	8	47	48	-1
82	0	1495	48	-1
209	18	18	48	-1
87	58	8	48	-1
484	3	1	48	-1
16	42	36	48	-1
1182	0	2255	48	-1
2043	58	39	48	-1
76	0	9	48	-1
100	3	18	48	-1
173	0	37	48	-1
19	11	151	48	-1
244	89	482	48	-1
9	2	194	48	-1
924	18	834	48	-1
7	16	11	48	-1
3007	0	120	48	-1
37	1	43	48	-1
25	8	89	48	-1
6	12	22	48	-1
141	16	7	48	-1
0	26	57	48	-1
31	26	65	48	-1
173	170	57	48	-1
4976	0	843	48	-1
256	1	41	48	-1
31	52	18	48	-1
143	129	45	48	-1
604	0	1521	48	-1
1042	1	183	48	-1
6959	0	1366	48	-1
493	20	156	48	-1
15	5	830	48	-1
9	2	467	48	-1
117	0	377	48	-1
143	0	20	48	-1
446	11	78	48	-1
188	6	3	48	-1
1257	7	528	48	-1
64	34	127	48	-1
222	6	599	48	-1
45	108	86	48	-1
5366	0	3879	48	-1
43	5	182	48	-1
99	24	389	48	-1
45	0	143	48	-1
64	11	127	48	-1
100	0	18	48	-1
130	1	1	48	-1
59	4	5	48	-1
1	51	138	48	-1
233	9	219	48	-1
43	1	37	48	-1
100	24	406	48	-1
232	5	2915	48	-1
41	1	256	48	-1
2	2	9	48	-1
1	22	1004	48	-1
2003	32	0	48	-1
33	2	266	48	-1
1500	7	1	48	-1
1396	11	104	48	-1
3872	13	3984	48	-1
19	6	17	48	-1
1798	9	61	48	-1
242	25	628	48	-1
122	0	61	72	-1
7	8	11	72	-1
0	1	10	72	-1
3633	11	3924	72	-1
57	0	3744	72	-1
1436	0	6	72	-1
1042	10	563	72	-1
1	5	1230	72	-1
1000	10	1250	72	-1
3354	10	180	72	-1
1230	4	1	72	-1
100	185	18	72	-1
1	5	626	72	-1
127	24	64	72	-1
34	1	153	72	-1
153	1	34	72	-1
429	56	1	72	-1
362	6	211	72	-1
668	0	5744	72	-1
19	6	17	72	-1
11	53	2236	72	-1
1715	0	552	72	-1
182	23	112	72	-1
733	0	1042	72	-1
201	3	671	72	-1
247	35	57	72	-1
100	24	406	72	-1
486	0	559	72	-1
10	1	0	72	-1
99	22	290	72	-1
7	2	11	72	-1
22	1	6	72	-1
3	20	4218	72	-1
247	0	182	72	-1
394	2	389	72	-1
317	3	43	72	-1
484	3	1	72	-1
362	20	211	72	-1
510	0	8	72	-1
3633	11	1041	72	-1
658	6	1431	72	-1
2043	58	39	72	-1
15	11	254	72	-1
47	8	1629	72	-1
2230	1	2745	72	-1
416	1	1	72	-1
141	16	7	72	-1
187	24	6	72	-1
44	20	4218	72	-1
549	25	180	72	-1
256	15	334	72	-1
408	10	24	72	-1
400	35	8	72	-1
12	3	6	72	-1
6	12	22	72	-1
82	6	1002	72	-1
7	20	11	72	-1
247	39	57	72	-1
64	7	1657	72	-1
347	1	6	72	-1
3648	2	2584	72	-1
6	4	63	72	-1
42	0	8	72	-1
127	31	64	72	-1
87	35	8	72	-1
490	0	117	72	-1
2745	1	2230	72	-1
64	34	127	72	-1
233	0	64	72	-1
62	0	334	72	-1
22	12	6	72	-1
1042	10	6098	72	-1
389	6	99	72	-1
63	5	201	72	-1
12	4	1	72	-1
180	10	457	72	-1
3313	0	114	72	-1
1	1	416	72	-1
349	24	825	72	-1
112	1	8	72	-1
86	39	20	72	-1
2008	2	2476	72	-1
1476	0	24	72	-1
6	1	22	72	-1
457	10	180	72	-1
310	2	180	72	-1
4617	0	360	72	-1
63	5	6	72	-1
4195	9	321	72	-1
250	0	6171	72	-1
117	0	377	72	-1
24	11	254	72	-1
1398	1	1	72	-1
57	3	43	72	-1
347	12	6	72	-1
317	3	111	72	-1
2799	11	127	72	-1
3648	0	3354	72	-1
8	1	112	72	-1
552	8	278	72	-1
47	26	3	72	-1
6	3	12	72	-1
1	5	12	72	-1
6	1	347	72	-1
3938	24	80	72	-1
171	19	62	72	-1
207	0	1	72	-1
1398	0	207	72	-1
1	1	1398	72	-1
727	7	404	72	-1
421	0	114	72	-1
3	48	2194	72	-1
54	21	187	72	-1
626	4	1	72	-1
160	8	3	72	-1
82	6	3827	72	-1
5040	0	791	72	-1
407	10	563	72	-1
1476	0	15	72	-1
548	0	3217	72	-1
201	4	63	72	-1
58	8	2814	72	-1
247	101	57	72	-1
31	8	406	72	-1
62	19	171	72	-1
141	2	11	72	-1
6	12	347	72	-1
3884	0	552	72	-1
759	1	3883	96	-1
86	0	45	96	-1
57	3	43	96	-1
3	48	2194	96	-1
1398	1	14	96	-1
1337	2	436	96	-1
6	4	63	96	-1
1701	29	99	96	-1
195	0	204	96	-1
380	0	1194	96	-1
2187	0	1	96	-1
6	1	22	96	-1
18	29	31	96	-1
601	4	49	96	-1
11	16	7	96	-1
537	0	7	96	-1
117	67	89	96	-1
74	6	3903	96	-1
1751	0	2429	96	-1
5	5	969	96	-1
457	9	3500	96	-1
796	10	117	96	-1
22	1	21	96	-1
3883	1	759	96	-1
6	0	1	96	-1
43	5	111	96	-1
549	10	180	96	-1
431	1	160	96	-1
171	19	62	96	-1
3354	65	180	96	-1
942	10	1969	96	-1
286	5	21	96	-1
64	34	127	96	-1
218	0	4595	96	-1
141	9	7	96	-1
207	0	1	96	-1
1209	0	1	96	-1
244	0	2182	96	-1
6600	2	180	96	-1
19	18	151	96	-1
3	3	47	96	-1
8	0	272	96	-1
1423	51	116	96	-1
7	26	11	96	-1
400	10	87	96	-1
160	1	431	96	-1
19	6	17	96	-1
49	5	601	96	-1
62	19	171	96	-1
21	1	22	96	-1
468	0	139	96	-1
484	3	1	96	-1
19	3	17	96	-1
484	4	1	96	-1
3	9	1178	96	-1
529	8	1701	96	-1
256	15	5	96	-1
11	8	7	96	-1
639	0	15	96	-1
537	8	7	96	-1
554	0	56	96	-1
124	2	164	96	-1
87	10	400	96	-1
29	6	81	96	-1
111	16	10	96	-1
63	5	6	96	-1
45	0	86	96	-1
554	3	3	96	-1
1337	70	436	96	-1
1398	4	1	96	-1
262	28	3	96	-1
394	49	389	96	-1
74	6	81	96	-1
969	4	5	96	-1
100	183	480	96	-1
5	15	256	96	-1
117	35	796	96	-1
116	51	1423	96	-1
3074	14	107	96	-1
1398	0	1	96	-1
14	1	1398	96	-1
1	5	484	96	-1
44	14	3	96	-1
6	7	57	96	-1
111	4	43	96	-1
246	6	155	96	-1
145	3	57	96	-1
87	35	8	96	-1
1	5	1398	96	-1
127	31	64	96	-1
1194	0	380	96	-1
22	1	6	96	-1
45	18	279	96	-1
45	30	108	96	-1
6	0	22	96	-1
62	29	5	96	-1
489	21	777	96	-1
614	20	1	96	-1
38	3	264	96	-1
6864	3	264	96	-1
14	0	1	96	-1
12	3	6	96	-1
212	0	6	96	-1
7	16	11	96	-1
21	4	286	96	-1
2619	1	75	96	-1
872	21	275	96	-1
594	0	1923	96	-1
117	10	796	96	-1
64	30	1214	96	-1
1523	0	34	96	-1
1610	11	3	96	-1
6	3	12	96	-1
75	1	2619	96	-1
6721	0	211	96	-1
115	2	783	120	-1
2	2	467	120	-1
4195	9	321	120	-1
6	3	12	120	-1
0	128	57	120	-1
3	9	44	120	-1
58	5	20	120	-1
180	20	457	120	-1
18	6	31	120	-1
37	20	57	120	-1
19	18	17	120	-1
16	9	36	120	-1
719	10	243	120	-1
57	3	37	120	-1
39	27	461	120	-1
1502	0	138	120	-1
487	12	6	120	-1
989	14	180	120	-1
7	13	11	120	-1
335	17	29	120	-1
42	12	8	120	-1
363	20	544	120	-1
14	0	1	120	-1
247	20	57	120	-1
147	7	130	120	-1
614	20	1	120	-1
1668	0	114	120	-1
63	5	6	120	-1
57	5	145	120	-1
153	3	310	120	-1
20	12	543	120	-1
287	0	6	120	-1
1541	0	543	120	-1
153	2	382	120	-1
21	20	1	120	-1
380	104	6053	120	-1
9	33	2	120	-1
31	8	1827	120	-1
37	7	57	120	-1
477	7	1511	120	-1
205	0	9	120	-1
22	12	21	120	-1
354	18	1191	120	-1
31	48	770	120	-1
19	11	184	120	-1
112	26	7	120	-1
377	10	117	120	-1
4654	3	1629	120	-1
184	10	19	120	-1
9	38	48	120	-1
22	12	6	120	-1
83	11	254	120	-1
11	13	7	120	-1
320	2	3	120	-1
142	8	6	120	-1
145	4	57	120	-1
801	0	355	120	-1
13	1	2959	120	-1
317	2	5	120	-1
11	53	2236	120	-1
21	12	22	120	-1
21	0	1	120	-1
34	184	11	120	-1
14	0	1398	120	-1
190	0	118	120	-1
4570	8	1715	120	-1
1037	0	35	120	-1
19	6	184	120	-1
182	8	386	120	-1
942	10	1969	120	-1
1293	2	156	120	-1
461	27	39	120	-1
237	18	955	120	-1
19	3	17	120	-1
403	3	222	120	-1
5865	90	2588	120	-1
0	13	80	120	-1
144	7	14	120	-1
1800	7	244	120	-1
2027	1	38	120	-1
471	2	878	120	-1
93	6	92	120	-1
3	10	1759	120	-1
153	20	310	120	-1
596	2	1325	120	-1
19	45	17	120	-1
290	2	2331	120	-1
1468	2	3	120	-1
145	0	37	120	-1
1245	18	6220	120	-1
392	39	1	120	-1
76	0	326	120	-1
125	14	1532	120	-1
1470	48	3	120	-1
129	21	918	120	-1
5121	0	190	120	-1
3	9	1470	120	-1
153	7	180	120	-1
74	6	3903	120	-1
17	92	897	120	-1
115	0	36	120	-1
457	9	310	120	-1
4438	0	112	120	-1
6	12	22	120	-1
719	10	242	120	-1
29	6	81	120	-1
130	19	72	120	-1
10	8	27	120	-1
42	2	8	120	-1
361	2	5	120	-1
7	73	57	120	-1
3	9	320	120	-1
32	6	16	120	-1
8	12	42	120	-1
1885	11	180	120	-1
543	3	20	120	-1
9	8	48	120	-1
861	3	9	120	-1
215	9	125	120	-1
4205	97	2555	120	-1
38	2	1433	120	-1
320	166	3	120	-1
484	3	1	120	-1
253	0	719	120	-1
153	9	310	120	-1
72	19	130	120	-1
97	0	1363	120	-1
142	0	1	120	-1
10	26	8	120	-1
1	5	257	120	-1
940	0	112	120	-1
206	3	1	120	-1
74	6	81	120	-1
1398	7	1	120	-1
32	18	581	120	-1
1681	11	19	120	-1
1579	2	31	120	-1
142	2	21	120	-1
4988	9	6087	120	-1
1813	7	457	120	-1
498	2	2	120	-1
936	0	353	120	-1
1316	18	1191	120	-1
3471	2	731	120	-1
202	3	1	120	-1
1	208	89	120	-1
57	13	37	120	-1
2327	28	751	120	-1
12	3	6	120	-1
493	20	156	120	-1
1712	111	99	120	-1
709	13	551	120	-1
115	4	175	120	-1
2329	61	310	120	-1
6	3	22	120	-1
6568	0	165	120	-1
257	4	1	120	-1
20	4	58	120	-1
1379	0	1194	120	-1
646	3	583	120	-1
56	23	3	120	-1
14	22	1	120	-1
1	5	130	120	-1
551	13	709	120	-1
2	2	9	120	-1
87	35	8	120	-1
44	1	1248	120	-1
1248	1	44	120	-1
6	0	1	120	-1
80	13	0	120	-1
1541	3	20	120	-1
145	27	37	120	-1
377	35	8	120	-1
933	0	912	120	-1
1681	32	19	120	-1
9	2	467	120	-1
21	14	22	120	-1
38	1	2027	120	-1
72	46	130	120	-1
2262	2	55	120	-1
225	6	177	120	-1
6186	0	6708	120	-1
2	8	52	120	-1
206	2	484	120	-1
3322	0	34	120	-1
758	0	9	120	-1
823	21	1384	120	-1
35	46	73	120	-1
4962	0	153	120	-1
3471	2	2327	120	-1
1611	50	2555	120	-1
6	4	63	120	-1
335	17	218	120	-1
206	3	484	120	-1
140	25	812	120	-1
6	0	22	120	-1
4654	3	361	120	-1
552	21	80	120	-1
37	27	145	120	-1
6	12	487	120	-1
1646	0	921	120	-1
6	14	22	120	-1
1324	1	206	120	-1
1	55	8	120	-1
19	20	17	120	-1
34	52	11	120	-1
145	3	37	120	-1
376	9	72	120	-1
830	7	161	120	-1
147	7	202	120	-1
182	0	386	120	-1
218	17	335	120	-1
2959	1	13	120	-1
218	0	1219	120	-1
457	2	310	120	-1
543	12	20	120	-1
493	14	156	120	-1
3471	2	751	120	-1
130	4	1	120	-1
226	0	24	120	-1
117	10	377	120	-1
115	3	175	120	-1
6788	35	8	120	-1
3	9	676	120	-1
45	6	279	120	-1
189	9	16	120	-1
0	0	5	120	-1
153	2	310	120	-1
17	10	19	120	-1
545	0	383	120	-1
29	17	335	120	-1
175	5	115	120	-1
205	13	2	120	-1
206	1	1324	120	-1
170	21	172	120	-1
31	26	65	120	-1
145	3	57	120	-1
37	13	57	120	-1
583	3	646	120	-1
475	3	18	144	-1
646	3	583	144	-1
62	29	5	144	-1
8	11	87	144	-1
57	13	37	144	-1
37	0	57	144	-1
446	11	78	144	-1
4570	8	1715	144	-1
310	2	180	144	-1
1610	11	3	144	-1
102	2	554	144	-1
255	6	16	144	-1
4617	0	360	144	-1
1023	0	126	144	-1
59	7	8	144	-1
1061	4	353	144	-1
213	49	3	144	-1
3	48	56	144	-1
202	3	429	144	-1
44	2	1248	144	-1
3	88	1222	144	-1
31	8	100	144	-1
63	5	6	144	-1
1	5	1398	144	-1
18	6	31	144	-1
59	1	42	144	-1
583	3	646	144	-1
248	0	1195	144	-1
44	30	3	144	-1
52	28	309	144	-1
14	1	836	144	-1
936	0	2780	144	-1
1222	1	1248	144	-1
115	3	16	144	-1
2219	10	140	144	-1
86	0	322	144	-1
1867	0	292	144	-1
59	19	42	144	-1
484	0	1	144	-1
248	0	1	144	-1
1041	7	1517	144	-1
8	43	400	144	-1
1	5	484	144	-1
149	0	5239	144	-1
1209	0	1	144	-1
23	40	80	144	-1
1751	2	1910	144	-1
42	1	59	144	-1
42	2	8	144	-1
48	13	2	144	-1
12	3	6	144	-1
2	8	9	144	-1
2111	6	16	144	-1
2	2	90	144	-1
34	3	1	144	-1
1398	4	1	144	-1
477	14	6877	144	-1
143	2	2176	144	-1
153	3	310	144	-1
202	3	1	144	-1
6422	18	559	144	-1
165	14	16	144	-1
6	0	1	144	-1
2428	10	3386	144	-1
154	10	3	144	-1
295	4	10	144	-1
1041	1	153	144	-1
142	3	1	144	-1
2	28	52	144	-1
501	1	150	144	-1
1	16	8	144	-1
484	1	14	144	-1
141	26	11	144	-1
836	1	14	144	-1
873	10	8	144	-1
12	3	21	144	-1
57	5	145	144	-1
10	5	295	144	-1
31	78	18	144	-1
233	9	53	144	-1
185	1	329	144	-1
37	13	57	144	-1
245	9	82	144	-1
287	0	6	144	-1
145	4	57	144	-1
6	4	63	144	-1
389	49	6896	144	-1
12	1	6	144	-1
389	49	2088	144	-1
429	2	14	144	-1
99	23	389	144	-1
484	4	1	144	-1
93	6	92	144	-1
19	2	17	144	-1
141	2	60	144	-1
253	6	628	144	-1
16	2	36	144	-1
484	7	1	144	-1
123	3	51	144	-1
264	2	757	144	-1
833	2	2958	144	-1
2034	13	5065	144	-1
13	1	289	144	-1
21	3	12	144	-1
1813	7	457	144	-1
3808	33	2834	144	-1
6764	3	751	144	-1
100	185	18	144	-1
3170	11	313	144	-1
2078	0	594	144	-1
3201	0	731	144	-1
164	1	47	144	-1
354	0	1	144	-1
324	8	9	144	-1
47	29	5	144	-1
15	29	161	144	-1
156	2	493	144	-1
289	1	13	144	-1
4977	60	139	144	-1
316	13	1	144	-1
1248	1	1222	144	-1
149	0	86	144	-1
2959	1	13	144	-1
437	1	610	144	-1
2589	0	1195	144	-1
290	1	529	144	-1
57	1	145	144	-1
4	7	145	144	-1
5065	49	2034	144	-1
649	3	1	144	-1
129	21	918	144	-1
1579	0	100	144	-1
933	0	912	144	-1
529	1	290	144	-1
42	0	8	144	-1
145	0	37	144	-1
3374	2	31	144	-1
74	6	81	144	-1
142	0	1	144	-1
2	69	9	144	-1
1078	108	1903	144	-1
6	15	12	144	-1
1579	2	31	144	-1
457	9	310	144	-1
329	1	185	144	-1
78	10	446	144	-1
253	6	1083	144	-1
22	20	2290	144	-1
353	5	1061	144	-1
202	16	1	144	-1
3452	8	310	144	-1
62	9	0	144	-1
44	41	3	144	-1
473	0	330	144	-1
922	6	146	144	-1
145	1	57	144	-1
93	6	511	144	-1
47	1	164	144	-1
6	3	12	144	-1
106	6	2	144	-1
22	38	2290	144	-1
4977	60	5	144	-1
31	10	100	144	-1
477	0	5439	144	-1
42	19	59	144	-1
87	35	8	144	-1
31	3	18	144	-1
1980	23	16	144	-1
361	2	317	144	-1
1439	6	5659	144	-1
719	10	242	144	-1
640	0	145	144	-1
13	1	2959	144	-1
131	0	72	144	-1
968	4	15	144	-1
286	0	61	144	-1
1003	9	155	144	-1
103	8	64	144	-1
1346	1	14	144	-1
224	0	120	144	-1
2176	0	20	144	-1
324	2	9	144	-1
362	6	211	144	-1
166	6	121	144	-1
44	14	10	144	-1
10	26	8	144	-1
580	2	4051	144	-1
6	1	12	144	-1
1248	1	44	144	-1
19	6	17	144	-1
153	1	1041	144	-1
14	7	67	144	-1
42	70	796	144	-1
122	126	3559	144	-1
65	97	18	144	-1
5863	26	4223	144	-1
15	5	968	144	-1
482	10	64	144	-1
14	0	1	144	-1
150	1	501	144	-1
57	3	37	144	-1
361	2	5	144	-1
47	7	5	144	-1
812	21	140	144	-1
14	1	1346	144	-1
57	1	37	144	-1
14	1	484	144	-1
7052	2	1150	144	-1
44	1	1248	144	-1
628	10	49	144	-1
142	2	21	144	-1
610	1	437	144	-1
319	0	48	144	-1
2	9	9	144	-1
74	44	29	144	-1
5	49	3350	144	-1
19	18	17	144	-1
20	35	30	144	-1
457	9	3500	144	-1
19	3	17	144	-1
2179	8	404	144	-1
1	5	836	144	-1
1922	2	2978	144	-1
12	15	6	144	-1
1966	0	391	144	-1
2	29	9	144	-1
37	1	57	144	-1
1	16	202	144	-1
16	10	32	144	-1
35	46	73	144	-1
180	10	1801	144	-1
836	4	1	144	-1
18	29	31	144	-1
8	11	873	144	-1
640	0	37	144	-1
166	18	121	168	-1
63	5	21	168	-1
248	4	1	168	-1
3	48	56	168	-1
57	13	37	168	-1
1	5	836	168	-1
1	5	248	168	-1
1	5	484	168	-1
311	3	3	168	-1
1248	1	1222	168	-1
224	0	120	168	-1
0	16	7	168	-1
36	18	581	168	-1
146	8	922	168	-1
1982	111	982	168	-1
45	6	279	168	-1
14	1	484	168	-1
423	3	20	168	-1
0	63	353	168	-1
639	0	5624	168	-1
2660	10	247	168	-1
186	13	3053	168	-1
37	13	57	168	-1
3854	0	218	168	-1
218	85	5043	168	-1
31	20	475	168	-1
64	34	127	168	-1
461	1	6	168	-1
2215	0	714	168	-1
52	8	2	168	-1
136	1	3440	168	-1
17	23	19	168	-1
39	4	10	168	-1
19	9	17	168	-1
101	34	5070	168	-1
592	7	67	168	-1
453	20	81	168	-1
59	2	42	168	-1
461	0	6	168	-1
4205	97	2555	168	-1
4	39	15	168	-1
31	3	18	168	-1
1541	3	20	168	-1
11	7	141	168	-1
2219	10	140	168	-1
8	12	4	168	-1
3354	10	180	168	-1
591	7	1085	168	-1
44	6	3	168	-1
3	15	616	168	-1
42	19	59	168	-1
100	83	18	168	-1
842	3	44	168	-1
6	4	63	168	-1
146	65	425	168	-1
146	10	425	168	-1
10	6	1342	168	-1
861	0	467	168	-1
38	13	6	168	-1
11	0	7	168	-1
484	1	206	168	-1
434	0	9	168	-1
76	2	2	168	-1
974	0	717	168	-1
206	0	1	168	-1
3860	7	2577	168	-1
3351	0	1138	168	-1
149	0	5239	168	-1
64	45	482	168	-1
208	1	4494	168	-1
614	1	10	168	-1
